5.099999904632568	3.5	1.399999976158142	0.20000000298023224	
4.900000095367432	3.0	1.399999976158142	0.20000000298023224	
4.699999809265137	3.200000047683716	1.2999999523162842	0.20000000298023224	
4.599999904632568	3.0999999046325684	1.5	0.20000000298023224	
5.0	3.5999999046325684	1.399999976158142	0.20000000298023224	
5.400000095367432	3.9000000953674316	1.7000000476837158	0.4000000059604645	
4.599999904632568	3.4000000953674316	1.399999976158142	0.30000001192092896	
5.0	3.4000000953674316	1.5	0.20000000298023224	
4.400000095367432	2.9000000953674316	1.399999976158142	0.20000000298023224	
4.900000095367432	3.0999999046325684	1.5	0.10000000149011612	
5.400000095367432	3.700000047683716	1.5	0.20000000298023224	
4.800000190734863	3.4000000953674316	1.600000023841858	0.20000000298023224	
4.800000190734863	3.0	1.399999976158142	0.10000000149011612	
4.300000190734863	3.0	1.100000023841858	0.10000000149011612	
5.800000190734863	4.0	1.2000000476837158	0.20000000298023224	
5.699999809265137	4.400000095367432	1.5	0.4000000059604645	
5.400000095367432	3.9000000953674316	1.2999999523162842	0.4000000059604645	
5.099999904632568	3.5	1.399999976158142	0.30000001192092896	
5.699999809265137	3.799999952316284	1.7000000476837158	0.30000001192092896	
5.099999904632568	3.799999952316284	1.5	0.30000001192092896	
5.400000095367432	3.4000000953674316	1.7000000476837158	0.20000000298023224	
5.099999904632568	3.700000047683716	1.5	0.4000000059604645	
4.599999904632568	3.5999999046325684	1.0	0.20000000298023224	
5.099999904632568	3.299999952316284	1.7000000476837158	0.5	
4.800000190734863	3.4000000953674316	1.899999976158142	0.20000000298023224	
5.0	3.0	1.600000023841858	0.20000000298023224	
5.0	3.4000000953674316	1.600000023841858	0.4000000059604645	
5.199999809265137	3.5	1.5	0.20000000298023224	
5.199999809265137	3.4000000953674316	1.399999976158142	0.20000000298023224	
4.699999809265137	3.200000047683716	1.600000023841858	0.20000000298023224	
4.800000190734863	3.0999999046325684	1.600000023841858	0.20000000298023224	
5.400000095367432	3.4000000953674316	1.5	0.4000000059604645	
5.199999809265137	4.099999904632568	1.5	0.10000000149011612	
5.5	4.199999809265137	1.399999976158142	0.20000000298023224	
4.900000095367432	3.0999999046325684	1.5	0.10000000149011612	
5.0	3.200000047683716	1.2000000476837158	0.20000000298023224	
5.5	3.5	1.2999999523162842	0.20000000298023224	
4.900000095367432	3.0999999046325684	1.5	0.10000000149011612	
4.400000095367432	3.0	1.2999999523162842	0.20000000298023224	
5.099999904632568	3.4000000953674316	1.5	0.20000000298023224	
5.0	3.5	1.2999999523162842	0.30000001192092896	
4.5	2.299999952316284	1.2999999523162842	0.30000001192092896	
4.400000095367432	3.200000047683716	1.2999999523162842	0.20000000298023224	
5.0	3.5	1.600000023841858	0.6000000238418579	
5.099999904632568	3.799999952316284	1.899999976158142	0.4000000059604645	
4.800000190734863	3.0	1.399999976158142	0.30000001192092896	
5.099999904632568	3.799999952316284	1.600000023841858	0.20000000298023224	
4.599999904632568	3.200000047683716	1.399999976158142	0.20000000298023224	
5.300000190734863	3.700000047683716	1.5	0.20000000298023224	
5.0	3.299999952316284	1.399999976158142	0.20000000298023224	
7.0	3.200000047683716	4.699999809265137	1.399999976158142	
6.400000095367432	3.200000047683716	4.5	1.5	
6.900000095367432	3.0999999046325684	4.900000095367432	1.5	
5.5	2.299999952316284	4.0	1.2999999523162842	
6.5	2.799999952316284	4.599999904632568	1.5	
5.699999809265137	2.799999952316284	4.5	1.2999999523162842	
6.300000190734863	3.299999952316284	4.699999809265137	1.600000023841858	
4.900000095367432	2.4000000953674316	3.299999952316284	1.0	
6.599999904632568	2.9000000953674316	4.599999904632568	1.2999999523162842	
5.199999809265137	2.700000047683716	3.9000000953674316	1.399999976158142	
5.0	2.0	3.5	1.0	
5.900000095367432	3.0	4.199999809265137	1.5	
6.0	2.200000047683716	4.0	1.0	
6.099999904632568	2.9000000953674316	4.699999809265137	1.399999976158142	
5.599999904632568	2.9000000953674316	3.5999999046325684	1.2999999523162842	
6.699999809265137	3.0999999046325684	4.400000095367432	1.399999976158142	
5.599999904632568	3.0	4.5	1.5	
5.800000190734863	2.700000047683716	4.099999904632568	1.0	
6.199999809265137	2.200000047683716	4.5	1.5	
5.599999904632568	2.5	3.9000000953674316	1.100000023841858	
5.900000095367432	3.200000047683716	4.800000190734863	1.7999999523162842	
